review_id,source,user_rating,review_text,category,review_date,sentiment,quality_score
review_000252,play_store,1,"Worst app experience ever. The automated system is banning completely innocent accounts for no reason. Zero customer support. Fix your bots, Instagram! #WorstUpdate",Account Suspension,2026-06-21,negative,5
review_000253,play_store,1,"""First, they banned the account I had been using since 2011. I created a new one, which worked fine for a few days, but then the Instagram app suddenly started crashing on its own. I reinstalled the app, but now I can't log in. It keeps saying my password is incorrect, even though I know it's right. When I try to reset it using the OTP sent to my Gmail or WhatsApp, it just gives me an OTP error. I'm completely done with this app; it used to be good, but now it's just trash.""",Authentication Issues,2026-06-21,negative,5
review_000254,play_store,5,A great app which gave me views in billions and I am very grateful for it thank you sooo much meta amd instagram team,Reels & Feed Algorithm,2026-06-21,positive,4
review_000255,app_store,4,"Used to work great. Starting today as soon as I open it, it immediately sends me to imessage to send a “check in” to one of my contacts. This happens every single time I open the app, so I cannot view instagram at all. Tried to delete and reinstall to no avail. Guess I can’t use insta anymore.",Performance Issues,2026-06-06,negative,4
review_000256,play_store,4,"""Instagram is an excellent platform for content creators. Reels help reach new audiences, and the interface is simple and user-friendly. Overall a great social media experience.""",Reels & Feed Algorithm,2026-06-21,positive,5
review_000257,play_store,1,"Your AI techonology sucks!!!! since you started this update, it suspended lots of legitimate accounts!!",Account Suspension,2026-06-21,negative,4
review_000258,play_store,1,reels are not open on a single tap. to view' a reel we have to first open the profile first. that is not happened in previous version. fix it Add some features so that long files like video can be shared just like whatsup,Reels & Feed Algorithm,2026-06-21,negative,4
review_000259,app_store,5,"I’ve been on Instagram for a couple years now. I’ve never had any issues no issues with my account at all. I’ve heard of my friends having issues and getting hacked from other people and lately that’s died down thankfully but with my experience, nothing but good news.",General Feedback,2026-06-18,positive,4
review_000260,app_store,1,"The new update now generates an AI Summary every time you go to save a Reel. If AI was so useful Meta wouldn’t need to force it into every user interaction with no option to opt out. Stop making the user experience worse. 

If AI is so much better, give users a choice to use it or not. Stop pretending that people want this.",Feature Requests,2026-06-19,negative,5
review_000261,app_store,3,You should make an option just like how TikTok does to make sure followers don’t see your followers,Feature Requests,2026-06-19,neutral,4
review_000262,app_store,1,"I don’t want my discover page to all be reels. If I wanted to watch reels, I’d go to the reel tab. I’ve been using Instagram less because it’s all videos that pop up, when I want to see more photo posts. My feed has also become half pages that I don’t even follow.",Reels & Feed Algorithm,2026-06-19,negative,4
review_000263,play_store,1,i really hate that you have removed the press to hold for pause feature It is really frustrating to use man please update it back to the original one,Feature Requests,2026-06-21,negative,4
review_000264,app_store,3,"A recent update must’ve broken scrolling. Now, swiping up or down barely scrolls at all and stops real quick rather than smoothly continuing to scroll either a lot more if you swipe fast or a lot less if you swipe slow. The scrolling just dies even with swiping fast. Super annoying",Performance Issues,2026-06-18,negative,5
review_000265,play_store,5,"it's amazing to experience different type of creativites, amazing peoples , their works. more over it is kind of something which we can use to grow and achieve ourown desires",Creator Tools,2026-06-21,positive,5
review_000266,app_store,1,Wtf is with the new scrolling. Going to break my thumb trying to scroll to the next post. App is actually unusable,Performance Issues,2026-06-20,negative,4
review_000267,app_store,1,My instagram account got permanently disabled after witch I’ve had since middle school for no reason,Account Suspension,2026-06-19,negative,4
review_000268,play_store,1,Instagram is a trash app it suspended and disabled my two accounts without any reason just waste of money time and energy very bad experience,Account Suspension,2026-06-21,negative,4
review_000269,app_store,2,hiya why did u decide to reset ALLL my chats when I was showering I TOOK A BREAK FROM MY PHONE FOR 10 MINUTES AND MY WHOLE DMS IS NOT THERE WTH AND MY ALT ACCOUNTS ARE BANNNEDDD WTF😀,Account Suspension,2026-06-17,negative,4
review_000270,app_store,4,I mean the whole thing is awesome it’s really entertaining but sometimes the reels can be racial or inappropriate or stupid and not suitable for 12 year olds or younger.,Content Moderation,2026-06-21,negative,4
review_000271,app_store,3,"Features are selective and don’t update in each account. Despite upgrading the app and logging off. Sounds like lazy programming. Additionally, we are not able to change songs once we published a post. At least let us change it 2 times before we are unable to do so.",Feature Requests,2026-06-06,negative,4
review_000272,app_store,1,This update with follow suggestions mixed in with current follower stories sucks!,Reels & Feed Algorithm,2026-06-20,negative,4
review_000273,app_store,1,"I have someone that will block me on secondary account they don’t recognize then all of a sudden they block from my personal, business, and friends that are on my account. Weird fix it!!",Privacy Concerns,2026-06-20,negative,4
review_000274,play_store,1,"Instagram diseble my account without any single reason, it's time to delete Instagram",Account Suspension,2026-06-21,negative,4
review_000275,app_store,2,"I have a deleted account and it sucks on my switcher screen even when I  logged out of all my accounts,deleted the app, cleared the cache and removed all my passwords from my phone,it keeps appearing automatically,please help me it really important things to me",Account Suspension,2026-06-19,negative,4
review_000276,app_store,1,I absolutely hate dis app it’s keep banning my acc for no reason like I didn’t even do anything like I keep making new ones and they keep banning it like it’s so annoying,Account Suspension,2026-06-19,negative,5
review_000277,app_store,1,"My account was wrongfully accused of child sexual exploitation abuse and nudity, I believe that meta ai is doing a horrible job of making sure accounts are following community guidelines. I have a lot of memories on my account la that I can’t get back anymore please fix the issue.",Content Moderation,2026-06-18,negative,4
review_000278,play_store,1,"This app is totally trash now. They're out here suspending accounts for literally no reason. You make a new account and it gets banned in like one second. This new Insta update is a joke, they really won't let us breathe",Account Suspension,2026-06-21,negative,5
review_000279,play_store,3,Can you give a update where we can restore our deleted photos like which were deleted long a go caz somethimes nostalgia hits and we want it back,Feature Requests,2026-06-21,negative,5
review_000280,play_store,5,worst app ever all the glitches..!!!!,Performance Issues,2026-06-21,negative,4
review_000281,app_store,2,"My review on this app is a two star because I keep getting suspended for no reason, I’ve made over 20+ accounts just this year and they all just keep getting suspended, I don’t do anything on Instagram but watch reels, post on my story, and put stuff in my notes other than that I don’t do anything on Instagram that I’m not suppose to I will be getting in contact with instagram to see what is going on and try to get my accounts all back, but overall the app is a good way to start a business or to promote it",Account Suspension,2026-06-21,negative,5
review_000282,play_store,5,my account this suspended you are not available My account please mene abhi banai thi wo bhi gai to aap se may niwedan karta hu ki meri I'd muje lota do. please meri I'd ko muje wapas de do aap se may roque est karta hu please muje I'd lo ta do may us I'd par abhi reel bannane hi laga tha par wo bhi Cali gai aap se may aab jod kar niwedan kar raha hu muje I'd lota do do aath jodu dada lota de aab kai chora ki jan lewe Kai mene abhi banai thi yaar please lota do id meri mene abhi banai tha,Account Suspension,2026-06-21,negative,5
review_000283,play_store,5,help me mera account suspend ho raha hai new or old kuch batao 🥹😭,Account Suspension,2026-06-21,negative,4
review_000284,app_store,1,my account recently got permanently disabled and there support is horrible. when will people seriously stop using ai and use real humans instead. i appealed immediately of course and because of meta ai they denied a few minutes later.,Account Suspension,2026-06-20,negative,5
review_000285,app_store,2,"The app always glitches. It’s a nightmare to edit on. The app always has a feature then gets taken away. One time I was doing the multiple captions feature and every time I post it, it did a single caption. That it very aggravating when I had to repost three times only for it to not work each time. Don’t add features if they are not going to work. Focus on quality not quantity.",Performance Issues,2026-06-19,negative,5
review_000286,play_store,1,Instagram is the worst app in the whole world because it suspends people's accounts without any reason. which is very bad. everyone please uninstall this app and decrease its rating🙏🙂,Account Suspension,2026-06-21,negative,4
review_000287,app_store,1,Ever since the update the scrolling speed on home feed no longer works. Have to do 3-4 scrolls to get to next post. Do better.,Performance Issues,2026-06-20,negative,4
review_000288,play_store,1,Instagram you mad any account disable why is bar India mein tu bhi nahin hoga meri taraf se rating 00000 i I hate this your app,Account Suspension,2026-06-21,negative,4
review_000289,play_store,1,Instagram was good until now they suspended all of my accounts for absolutely no reason. I've had an account since 2023 and it got suspended today in 2026,Account Suspension,2026-06-21,negative,4
review_000290,app_store,1,I really do not like how it keeps banning me for no reason if i haven’t done anything wrong I’m really starting to not like using the app and it is no fun what i also don’t like is the corporates new ai system detector.,Account Suspension,2026-06-19,negative,4
review_000291,play_store,1,what is happening to instagram? it's crashing every now and then. can't even load my page. absolutely a trash now a day 🤮,Performance Issues,2026-06-21,negative,4
review_000292,app_store,4,Recent/frequent recipients that previously appeared on top while sharing is missing. Forcing User to search for regular recipients.,Messaging & DMs,2026-06-17,negative,4
review_000293,play_store,2,"it has bugs on samsung A55, please hurry to troubleshoot. It was so frustrating",Performance Issues,2026-06-21,negative,4
review_000294,app_store,1,"This is a warning to everyone to be very careful and self aware with this app and other apps like it like  TikTok.  The ai driven algorithms are becoming increasingly more powerful and will catch every brief attention or nuance in your behavior and flood you with content that will reinforce every flawed idea or issue in your life and create an echo chamber that causes you to believe things that aren’t true or that all relationships are a certain way, or your loved one or friends aren’t doing x y and z, or you need to change something about yourself. It can quickly, subtly and imperceptibly become dangerous, toxic, and destructive to your life and relationships.",Reels & Feed Algorithm,2026-06-19,negative,4
review_000295,play_store,1,"When we call someone and he is talking to someone else, it rings even though it is busy or the call should come with another person but it does not come, this is best for privacy. If someone is talking to someone, don't disturb them. Please do something in the next update.",Messaging & DMs,2026-06-21,negative,5
review_000296,app_store,2,"There is always bugs on this app, there are functions that I’ve reported not working that have been months of them not working, like do yall have a staff? You update the app but do nothing about all these probs you just change layouts over and over again. Work on what’s wrong first, frustrating!",Performance Issues,2026-06-20,negative,4
review_000297,play_store,5,please mere ID ko suspend mat karo Instagram walon main aapke pet padhta kabhi mere pass galti nahin karunga please aapke pyar tha,Account Suspension,2026-06-21,negative,4
review_000298,app_store,1,1000s of peoples accounts closed for no reason. Will not let you make another account if this happens. App will decline if they keep this ai feature.,Account Suspension,2026-06-21,negative,4
review_000299,app_store,1,"Instagram is a poor app, community guidelines is very POOR. They banned both of my account for no reason at all and they’re multiple complaints about this. Very bad app.",Account Suspension,2026-06-18,negative,4
review_000300,play_store,3,it's good but they suspend my account for no reason,Account Suspension,2026-06-21,negative,4
review_000301,app_store,1,keep getting my accounts suspended for no reason and getting falsely claimed they need to get rid of this ai,Account Suspension,2026-06-19,negative,4
review_000302,play_store,1,Very slow. keeps freezing. Follow doesn't always register. Getting worse.,Performance Issues,2026-06-21,negative,4
review_000303,play_store,1,"I have always followed Instagram's community guidelines, yet my account gets disabled every month. This hasn't just happened to me; it has happened to my friends as well. If this continues, the reputation and global fame Instagram has built over the years will go to waste. So, please @instagramteam 🙏🏻🙏🏻reactivate my account (pranjal.gupta_09); otherwise, I will lose all trust and interest in Instagram.",Account Suspension,2026-06-21,negative,5
review_000304,play_store,1,This app is total bs if you care about your privacy. like I made account on this and did not give any permission for connecting any contacts or suggesting any contacts people still it is telling everyone that I made an account and everyone is trying to see my account even though I disable every permission. even the worst would not sell your data but this bs app can does. so only download this bs app if you want to tell everyone that you made a account.,Privacy Concerns,2026-06-21,negative,5
review_000305,app_store,1,Yall need fix yall app cause I got my family on my facebook and I can’t text them if I don’t have my instagram or facebook soo I need my account back please 🙏🏽,Account Suspension,2026-06-19,negative,4
review_000306,play_store,1,"My account was disabled without any reason. I submitted an appeal, but it was not restored. I created a new account, but that one was also disabled within a day.",Account Suspension,2026-06-21,negative,4
review_000307,app_store,1,Wtf is with the new scrolling. Going to break my thumb trying to scroll to the next post. App is actually unusable,Performance Issues,2026-06-20,negative,4
review_000308,app_store,1,STILL haven’t fixed the timeline issue. Added way more ads and offering a bunch of bs I don’t want to see from accounts I don’t want to see. Randomly lags and doesn’t populate updates or roll stories when you click them. Or shows no story then you randomly see it a few min later,Performance Issues,2026-06-21,negative,4
review_000309,app_store,1,My Instagram @wifigian has been banned for no reason due to a failed ai detection. I am extremely frustrated I had this account in high school lost contact to all family members and friends when I tried to recover my account meta was no help at all it made me scan my face and id to verify which j did and I got permanently disabled after review I need my account back this is not ok at all,Account Suspension,2026-06-19,negative,5
review_000310,play_store,4,I don't have updated emojis in Instagram in shows the normal texture as per like WhatsApp and I don't have the updated texting features,Feature Requests,2026-06-21,negative,4
review_000311,play_store,1,it's so bad. I can't use instagram because it suspend my account and after giving all the right information it still didn't recover my I'd. I am requesting the owner please remove this feature,Account Suspension,2026-06-21,negative,4
review_000312,play_store,2,Im giving it 2 stars now because ads are everywhere ads in story ads in posts bro this is getting out of hand and ads are too frequent now I'm seeing more ads than reels what the purpose of it,General Feedback,2026-06-21,negative,4
review_000313,play_store,1,asking me to authenticate with my mail but when I'm entering my verification code it's showing that it is wrong. now I'm not able to access my account. please help,Authentication Issues,2026-06-21,negative,4
review_000314,app_store,5,they banned me off of instagram i can’t even get it nomo or make a new account it keeps logging me out for one thing and keep saying i made a account and i get banned of that one for making it mind you i’m over 13 and 14 .. so i’m confused and i didn’t do nothing to get banned so if i did its because some people have my account but i still love the app i guess…🫶🏽,Account Suspension,2026-06-20,negative,4
review_000315,app_store,1,i keep getting ban and suspended for no reason i follow people each day slowly and i don’t post anything and this app thinks im ai when i sometimes post my face.,Account Suspension,2026-06-20,negative,4
review_000316,app_store,2,I love instagram dont get me wrong it’s the best but just a few minutes ago the took my account and suspended it for “ failing to follow guidelines and for nudity “ . I see that this has been an ongoing problem with instagram. I have done nothing to deserve this I barely be on there but for them to suspend it is absolutely unacceptable. Instagram cannot have my account back and please fix this problem. Thank you,Account Suspension,2026-06-19,negative,5
review_000317,app_store,1,"I constantly have to delete Instagram because it takes up so much storage on my iPad, which I don't understand, even Netflix and HBO's high res movies don't take up a quarter of the space Instagrams blurry pixelated garbage does. The ram usage is insane also. I selected the ""ask app not to track"" but it is still running whatever bloated ram hungry stalking code that apparently requires iPadOS to close every single other app I have running.",Performance Issues,2026-06-20,negative,5
review_000318,app_store,1,There are already ads every 2-4 posts/reels.  Now you force me to watch an ad?  Ridiculous.,Reels & Feed Algorithm,2026-06-06,negative,4
review_000319,app_store,1,Whose STUPID idea was it to shuffle my list with people I don’t interact with? I’m literally going to stop using this app.,Reels & Feed Algorithm,2026-06-18,negative,4
review_000320,play_store,1,Why the hell is my account SUSPENDED!!!! Even when I try to appeal error appears U guys are letting us create memories only to delete it,Account Suspension,2026-06-21,negative,5
review_000321,app_store,5,Im still upset i havent gotten the voice effect update,Feature Requests,2026-06-20,negative,4
review_000322,play_store,1,"I don't know why this app is suspending my account regularly , if instagram is reading this then please instagram please don't suspend my account ""simran_mystery"" please...",Account Suspension,2026-06-21,negative,4
review_000323,app_store,1,"Meta AI suspended and deleted my business and personal accounts that I’ve held for 20 years with no violations with no ability to appeal or get human support. Awful company and app ruined by reliance on AI, would rate lower if I could.",Account Suspension,2026-06-19,negative,5
review_000324,play_store,1,why is instagram suspending my account ? And even though I submit my valid ID Proof it's not accepting.,Account Suspension,2026-06-21,negative,5
review_000325,play_store,5,"Great platform for digital creators and storytelling. The tools for sharing reels and engaging with an audience are excellent. Highly recommend!""",Creator Tools,2026-06-21,positive,4
review_000326,app_store,2,i do not need my reels or messages summarized. stop forcing ai down our throats.,Feature Requests,2026-06-20,negative,4
review_000327,app_store,2,"Still disappointing that IG flags the littlest of things for small creators but top creators post pretty much whatever they feel like. And nowadays content needs to be vanilla G rated to not be flagged, shadow banned, deleted etc. Even Walmart bikini photos are flagged nowadays unless you’re a top creator.",Content Moderation,2026-06-19,negative,4
review_000328,app_store,1,"Well, they finally did it. They shoved ads into the Following feed, which used to be an ad-free chronological feed. Now, it shows ads literally every other post. Meta can’t stop ruining every app they make. Corporate greed at its finest. Congratulations, Meta, you made another ad-invested hell hole of an app. If I could rate it lower, I would.",Reels & Feed Algorithm,2026-06-18,negative,4
review_000329,app_store,1,"Drop the meta AI moderation and this would be a 10/10, but unfortunately because I have been falsely banned I will never be able to have a personal ig again✌️",Content Moderation,2026-06-19,negative,4
review_000330,app_store,1,"I got my account disabled without reason, because of their stupid AI the ceo of Instagram and mark doesn’t say anything about it, they don’t care they are ruining people’s memories and live this is unfair.",Account Suspension,2026-06-20,negative,5
review_000331,app_store,1,Meta ai banding all my accounts like actually for no reason! Just from ONE report i got banned from someone who hate me please fix this dumb thing ! I cant live without instagram,Account Suspension,2026-06-20,negative,5
review_000332,app_store,1,"Since Instagram was down for sometime this June 14, I’ve been unable to create a new Instagram account despite getting confirmation codes. Entering confirmation codes returns that the code is expired, and attempting to resend the code returns a nonspecified error when input. There’s no way to file a support ticket about that as you can’t sign in with the account that doesn’t exist yet. The account does not appear to exist, as attempting to sign in and requesting a password reset to be sent to the given email does not actually send that email. 
It’s been like this for the better part of a week, and I can’t find any information on this which is really souring my opinion of this app. I have no idea if I’ll ever be able to create a new account having used different browsers on desktop or the mobile app. To be clear, my primary account has not been banned, but I was interested in making a secondary account for non-personal use and can’t start the process. My only guess is that this somehow relates to the email I’m using being an unrecognized domain, which could easily be resolved by explaining the error.",Authentication Issues,2026-06-18,negative,5
review_000333,app_store,1,You have deleted countless accounts I’ve made for fun and to support others and you guys aren’t funny please give me my accounts back,Account Suspension,2026-06-20,negative,4
review_000334,app_store,2,Why do the people that you share posts/reels to constantly get shuffled around? To the point where people you haven’t spoken to in months are pushed to the top? This has been going on and off for years and there’s no clear cut reason why meta keeps doing this. Feel free to peruse Reddit posts from years ago on this topic.,Reels & Feed Algorithm,2026-06-18,negative,4
review_000335,app_store,1,After update there is lag in messages and when i write (text) on photos for story i cant change its location ! Update please,Performance Issues,2026-06-06,negative,4
review_000336,app_store,1,Instagram why do yall keep banning my account I do nothing wrong  don’t post violence when I’m in a group chat with others we all text alike but I’m always the one to be banned for no reason please fix this issue soon,Account Suspension,2026-06-20,negative,4
review_000337,play_store,1,"I've been experiencing major technical issues with Instagram lately. My account was suspended a week ago, and while I attempted to appeal the decision, I never received the verification code in my email. Thinking it might refresh the session, I logged out, but now I'm completely locked out. Even the 'forgotten password' route fails, showing 'unable to log in, please try again later.' This is incredibly frustrating. Please look into these login bugs and fix this as soon as possible(tnwr_souravvv)",Authentication Issues,2026-06-21,negative,5
review_000338,play_store,1,"""Dear Instagram Support Team, my account (Gourav_sharma999) has been permanently disabled by mistake. I have not violated any community guidelines, and I believe this is an error. Kindly review my request and consider reinstating my account. Thank you.""",Account Suspension,2026-06-21,negative,5
review_000339,app_store,2,I’ve put my Id and done the face thingy. I’m upset because it keeps saying a bot. I’m an actually person. I’d like my account back Meta. This isn’t fair because I love instagram but this is just disappointing. Please my instagram user is @latina._.661 Thank you in advance,Authentication Issues,2026-06-18,negative,5
review_000340,app_store,4,Usually i love insta alot but this recent update RUINED sharing reels because they dont show the recent ppl we share to but random ppl we follow! So now u have to keep searching friends names to even send a reel! This is outrageous fix this asap!!,Messaging & DMs,2026-06-17,negative,4
review_000341,app_store,1,"Good afternoon , yall need to stop banning people and restricting people for nothing we don’t anything on this app like this is very much lame like fix this now Instagram !!",Account Suspension,2026-06-19,negative,4
review_000342,app_store,1,Loved Instagram but I’ve been gettin banned for no reason and I’ve been banned for well over a year no matter what I do I can’t get unbanned,Account Suspension,2026-06-19,negative,4
review_000343,play_store,1,my account is getting suspended again and again without any reason!! and this is really frustrating,Account Suspension,2026-06-21,negative,4
review_000344,app_store,1,I got my account suspended for no reason at all and there’s nothing that I posted on that account got taken with no explanation at all my content gone…..,Account Suspension,2026-06-20,negative,4
review_000345,play_store,3,"Everything was almost nice, but I just had issues. I went to Turkey for a small contract season, and my Threads account suddenly stopped working. So I wrote to customer support many times, but nobody answered me. Then I came back to my country, and after almost 1 year and 6 months, Threads automatically started working again. But I lost a year and a half without posting my content on Threads, and I'm so upset, to be honest, because I did nothing wrong, and no one from customer support listened",Customer Support,2026-06-21,negative,5
review_000346,app_store,1,"This app and Facebook are horrible. They banned my accounts including my business account based on an AI generated report that claims CSE… It’s been MONTHS, no police no reports because I did nothing wrong. I tried to appeal they won’t let me. Horrible.",Account Suspension,2026-06-19,negative,5
review_000347,app_store,2,"When I got my first account it was stolen immediately and I had to open a 2nd one transposing my first and last names. There was an update for Instagram today and when I liked a post the app asked if I would like to post the post to ""Threads"" and I would but unfortunately the app doesn't let me get all the way down to ""SHARE"" and I cannot.",Feature Requests,2026-06-17,negative,4
review_000348,play_store,1,"whenever I create a new account your teams or automated system disables my account n no.of times, totally frustrated by your unauthorised suspension, other pages have pornography, instead of banning those pages you're eliminating my account? analyze the data of your database & start the diagnosis then you'll know the instagram has become pornography hub... suggesting my relatives not to use instagram and uninstall it. or else enhance the existing obstacles in your system. mailing Cybersecurity",Account Suspension,2026-06-21,negative,5
review_000349,app_store,1,"Why is every single post an ad!!!!!! I scroll twice, maybe just ONCE on reels and it’s ads (plural!!!). And why is it most times TWO ADS AFTER ANOTHER. And get this, every other ad I get a set of THREE!!!! Why is it that I’m scrolling and I get an ad, a suggested instagram bs thing, and then ANOTHER AD AFTER IT????? And then I scroll no more than 2 videos and it’s the same damn cycle of multiple ads! 

Instagram is getting so greedy with the amount it’s absurd and ridiculous and I swear to god if you turn this into a platform where I have to eventually pay a subscription for no ads it’s getting deleted.",Reels & Feed Algorithm,2026-06-18,negative,5
review_000350,play_store,1,Instagram suspended my account without any reason or warnings. i appealed but it's still not verifying my account. my facebook account is also gone without any reason. something bis issue is going with instagram,Account Suspension,2026-06-21,negative,5
review_000351,play_store,1,please add a feature where you can cancel loading the video. the notification that pops up when it's loading is irritating to me and it makes me want to tear my skin off,Feature Requests,2026-06-21,negative,5
review_000352,play_store,3,Media audio shearing option please add 🙂,Feature Requests,2026-06-21,neutral,4
review_000353,play_store,1,my instagram account was disacativated I request you please activate it,Account Suspension,2026-06-21,negative,4
review_000354,play_store,1,bahut ganda app hai bar bar id suspended ho raha hai,Account Suspension,2026-06-21,negative,4
review_000355,play_store,5,"message, reels, other jo bhi ho thik thak hai yeh app sirf time time mai update dena zaruri hai",Feature Requests,2026-06-21,neutral,4
review_000356,app_store,2,"I really lovee instagram,but the thing is that i got suspended for not being older but i had a parent that was watching what i was doing and thats not fair cause now i cant get instagram back whatever i do it wont let me and i tried multiple times to find out how to appeal my account but there is no button that says appeal and im so disappointed this could of been better instagram 😾!!",Account Suspension,2026-06-18,negative,5
review_000357,play_store,1,I have done nothing against insta community guidelines but my 3 years old id got suspended and soo much memory get lost 😭,Account Suspension,2026-06-21,negative,4
review_000358,app_store,1,Every update adds a ridiculous feature that lowers QOL while using the app. I do not understand how they can make IG function WORSE with every release.,Performance Issues,2026-06-18,negative,4
review_000359,app_store,1,PLEASE FIX YALL APP!!!! ASAP!! Yall banning accounts for no reason!!! Please fix this now or yall shares will drop. STOP USING AI. PlEASE FOR THE LOVE OF GOD! Delete META AI!!!! And MAKE a customer service phone number with REAL PEOPLE there should be absolutely no WAY for no one to get in contact with a real person!!!!,Account Suspension,2026-06-20,negative,4
review_000360,app_store,2,"I harmlessly commented under a funny post, then a guy responds to MY comment and starts an argument with me. Keep in mind the argument was respectful and everything. Everything was okay until the guy was using racial slurs against me. He then took it 10 steps further and threatened me and says I should 💀 myself, knowing I’m a minor. Then this guy then proceeds to harass me on my instagram posts and call a minor (I’m 15) slurs, names and threatened to beat and 💀 me on MY instagram page. I reported this guy to instagram many times and they proceed to ignore this issue even when there is clear evidence of this happening. Instagram’s guidelines are messed up. Please fix this!!!",Content Moderation,2026-06-18,negative,5
review_000361,play_store,1,"Create Multiple Story Audiences feature is revealing to other users that a story has been shared with a specific audience, even though Instagram states that no one will know who was selected for a particular audience. The problem is that viewers can see a green story ring, which makes it obvious that the story was posted for a limited group of people. This issue should be fixed as soon as possible. It is not working as intended and raises privacy concerns, as users can easily realize that they",Privacy Concerns,2026-06-21,negative,5
review_000362,app_store,1,You keep banning my ig acc when u let little girls post half naked it’s either i sue because this isn’t fair at all,Account Suspension,2026-06-20,negative,5
review_000363,play_store,2,"every time there is an update to the app it just loses its quality. For the last 3 days I have been seeing more and more adds in my following feed and even worse there is a glitch in the app where i now get a message 'end of following' in the following feed after 3 or 4 posts when I know there are more that I haven't seen from those that I follow. Tried clearing cache, logging out, updating the app and am now going to try just using a browser insteas of the app because I've had enough!",Performance Issues,2026-06-21,negative,5
review_000364,app_store,5,Put 5 stars so ppl will see this. Very glitchy. Comments don’t appear when u post a story even when someone comments. A big bug developers (no one) fixes.,Performance Issues,2026-06-17,negative,4
review_000365,app_store,1,"It is too addictive. Why? Reels are reccomendations based on what you like, letting you get sucked in easily and waste however much time you like. Also there is a dopamine hit of posting a story too, and receiving a like. I’d like unpersonalized reels and hiding likes for stories.",Reels & Feed Algorithm,2026-06-17,negative,4
review_000366,play_store,1,"Terrible experience for new accounts. The automated filters are completely broken. I tried making a secondary profile and was hit with a hardware creation block, a forced video selfie check, and an instant account suspension within minutes just for following friends and posting a story. The algorithm falsely flags normal activity as spam. Total nightmare backend for real users. Fix it!",Account Suspension,2026-06-21,negative,5
review_000367,app_store,5,I can’t see my friend’s posts. I see the same content creator every time I open the app,Reels & Feed Algorithm,2026-06-20,negative,4
review_000368,app_store,3,You suspended my acc for no reason because smb login into my acc that kept getting suspended n I got suspended for no reason so unsuspended me Itzmeniya.__ ty very much,Account Suspension,2026-06-17,negative,4
review_000369,play_store,2,story sharing doesn't work on android for some reason. checked my settings and everything. fix this issue,Performance Issues,2026-06-21,negative,4
review_000370,app_store,1,"It’s not showing all the posts and claiming I’m caught up but I’m only seeing maybe 10% of the normal amount. Also there is literally an ad between every single post. Doesn’t matter if I click uninterested. This is not an exaggeration, my feed is 50% ads. The ads make me think it was intentional which is even worse. The app is unusable in this state.",Reels & Feed Algorithm,2026-06-19,negative,5
review_000371,play_store,1,"it wont even let me SIGN IN ON THE APP but whenever I use a browser it has zero issues at all even before, I had to uninstall the app to help with the bugs that would appear once a week. Everytime i try to fix it, the app just goes blank and wont send me anywhere to get my account back, it will just sit on the same screen saying you entered your password wrong, FOR ANY ACCOUNT.",Authentication Issues,2026-06-21,negative,5
review_000372,play_store,1,"Hello Instagram Support Team, My Instagram account was recently suspended, and I believe this may have happened by mistake. I always try to follow Instagram’s Community Guidelines and Terms of Use carefully. If any activity on my account unintentionally violated your policies, I sincerely apologize. I have already secured my account, changed my password, and removed any third-party applications that may have caused issues. Please review my account manually and restore access.(rakesdas2326)",Account Suspension,2026-06-21,negative,5
review_000373,play_store,1,"this Instagram was so stressful, all my acc suspended for no reason",Account Suspension,2026-06-21,negative,4
review_000374,play_store,1,"My Instagram and Facebook accounts have been hacked and suspended. I can't get any help retrieving my accounts. Can't talk to a human because its all automated BS. The owner of these companies needs to do better. Hackers and scammers get off Scott free while the innocent people suffer. Make it make sense. My advice to you if you want these apps is don't sync your accounts together like I did. Save all pics to your phone instead of just on the app. Or better yet, don't get these apps.",Account Suspension,2026-06-21,negative,5
review_000375,play_store,1,my account has been banned and new account is banned again and again in 10-20 min. this app is worse,Account Suspension,2026-06-21,negative,4
review_000376,play_store,1,im starting to not like because when I go to effects it shows filter like hello kitty when I want the flash and the super HD fix it,Feature Requests,2026-06-21,negative,4
review_000377,play_store,5,"Instagram Lite is a very good app for phones with low storage and slow internet. The app is lightweight, uses less data, and runs smoothly compared to the regular Instagram app. I can scroll my feed, watch reels, and send messages easily. However, some features are limited and sometimes the app feels a little basic. Overall, it is a great option for people who want Instagram without using too much storage or data. Recommended for account mobiles with 4gb ram or less please help me",Performance Issues,2026-06-21,positive,5
review_000378,app_store,2,Longtime user. Recently Instagram changed the scrolling speed and it’s way more annoying than I think intended so till that’s fixed it’s quite the terrible app experience,Performance Issues,2026-06-19,negative,4
review_000379,play_store,5,"Hello Instagram Support Team, My Instagram account has been suspended/disabled unexpectedly. I believe this may have happened by mistake because I did not intentionally violate any Instagram community guidelines or policies. I kindly request you to review my account once again and restore access as soon as possible. My account is very important to me as I use it regularly for personal/content creation purposes. Account Username: samee_r.17 If any verification or additional info",Account Suspension,2026-06-21,negative,5
review_000380,play_store,1,"Worst registration system ever. Trying to open a second account is an absolute nightmare. The automated filters treat genuine human users like cybercriminals. I faced a device creation block, a forced video selfie verification, and a sudden suspension within minutes just for using the app normally. It got restored on appeal, but the automated spam detection is incredibly flawed and hostile. 1 star for a broken backend.",Authentication Issues,2026-06-21,negative,5
review_000381,play_store,1,worst aap don't use I'm making everyday new ID and it gets suspended it doesn't take password we remember tho,Account Suspension,2026-06-21,negative,4
